isHoliday_,pickup_weekday_,pickup_dayofyear_,night_trip_,rush_hour_,pickup_hour_,row_id_median,row_id_mean,row_id_count,start_lng_median,start_lng_mean,start_lng_count,start_lat_median,start_lat_mean,start_lat_count,end_lng_median,end_lng_mean,end_lng_count,end_lat_median,end_lat_mean,end_lat_count,start_timestamp_median,start_timestamp_mean,start_timestamp_count,duration_median,duration_mean,duration_count,pickup_weekofyear_median,pickup_weekofyear_mean,pickup_weekofyear_count,pickup_minute_median,pickup_minute_mean,pickup_minute_count,weekday_median,weekday_mean,weekday_count,log_trip_duration_median,log_trip_duration_mean,log_trip_duration_count,trip_distance_median,trip_distance_mean,trip_distance_count,trip_direction_median,trip_direction_mean,trip_direction_count,center_latitude_median,center_latitude_mean,center_latitude_count,center_longitude_median,center_longitude_mean,center_longitude_count,speed_median,speed_mean,speed_count,pace_median,pace_mean,pace_count
0,1,13,TRUE,FALSE,0,638351.5,613925.3048,958,-73.985531,-73.97506441,958,40.745827,40.74371472,958,-73.979786,-73.97106293,958,40.747633,40.74553932,958,1421137433,1421137579,958,537.5,639.9686848,958,3,3,958,23,25.82254697,958,TRUE,TRUE,958,6.288787066,6.228653636,958,2.747004179,4.053381488,958,20.83467468,1.24041548,958,40.74699025,40.74462702,958,-73.9817105,-73.97306367,958,0.005449193,0.005883349,958,183.5134414,inf,958
0,1,13,TRUE,FALSE,1,548978,564679.6694,487,-73.985779,-73.97435219,487,40.744335,40.74395769,487,-73.977692,-73.96325175,487,40.746368,40.74595286,487,1421141197,1421141242,487,521,641.8932238,487,3,3,487,26,26.85831622,487,TRUE,TRUE,487,6.257667588,6.211707029,487,2.895037379,4.110876833,487,23.8068933,4.627762972,487,40.7452335,40.74495527,487,-73.9800075,-73.96880197,487,0.005567896,0.005919946,487,179.60104,inf,487
0,1,13,TRUE,FALSE,2,748889.5,643017.9309,304,-73.986038,-73.9780881,304,40.746044,40.74414117,304,-73.9760015,-73.9645455,304,40.7481975,40.74770832,304,1421144551,1421144761,304,546,640.6217105,304,3,3,304,22,25.51973684,304,TRUE,TRUE,304,6.304447131,6.237190323,304,2.760217005,4.310495218,304,28.39640858,13.10916199,304,40.74865425,40.74592475,304,-73.98009875,-73.9713168,304,0.005846545,0.006206732,304,171.0413985,202.5135595,304
0,1,13,TRUE,FALSE,3,626658.5,606519.5169,178,-73.988075,-73.97874056,178,40.7461985,40.74885352,178,-73.9712715,-73.95688665,178,40.7495725,40.75204692,178,1421148581,1421148570,178,540,641.3258427,178,3,3,178,29,29.03370787,178,TRUE,TRUE,178,6.293130485,6.176875251,178,2.860568385,4.480043028,178,30.48656775,18.18787877,178,40.74779225,40.75045022,178,-73.97430225,-73.9678136,178,0.006361301,0.006464102,178,157.2010888,inf,178
0,1,13,TRUE,FALSE,4,414462.5,402329.7184,174,-73.98563,-73.97521914,174,40.7537,40.74955359,174,-73.975994,-73.95474829,174,40.749653,40.74258002,174,1421152160,1421152233,174,510.5,684.7643678,174,3,3,174,29,30.09195402,174,TRUE,TRUE,174,6.237343285,6.188780753,174,3.197812324,5.079106491,174,25.44852113,2.375003204,174,40.74802475,40.7460668,174,-73.97689075,-73.96498372,174,0.00655643,0.006988236,174,152.5221233,inf,174
0,1,13,TRUE,FALSE,5,720240,637888.9008,383,-73.980736,-73.96904773,383,40.756126,40.75114517,383,-73.976456,-73.96034469,383,40.758324,40.75088797,383,1421156418,1421156228,383,415,599.3603133,383,3,3,383,40,36.65013055,383,TRUE,TRUE,383,6.03068526,6.063593404,383,2.430236299,4.534496956,383,14.78789136,-9.577905501,383,40.7564945,40.75101657,383,-73.9762615,-73.96469621,383,0.006200745,0.006672987,383,161.2709482,inf,383
0,1,13,TRUE,FALSE,6,589919,560884.1365,1048,-73.9808885,-73.97270374,1048,40.7560765,40.75390328,1048,-73.978458,-73.97101648,1048,40.7574325,40.75275869,1048,1421159930,1421159748,1048,457,609.9608779,1048,3,3,1048,38,35.31583969,1048,TRUE,TRUE,1048,6.1268668,6.115421888,1048,2.174323999,3.640202515,1048,10.75700063,-16.69308776,1048,40.7559185,40.75333099,1048,-73.97985075,-73.97186011,1048,0.005164824,0.005603648,1048,193.6174456,inf,1048
0,1,20,FALSE,FALSE,7,662750,620671.6646,1813,-73.9795,-73.97150416,1813,40.756119,40.75326807,1813,-73.9786,-73.97588518,1813,40.75639,40.75413981,1813,1421767928,1421767900,1813,566,753.475455,1813,4,4,1813,32,31.17760618,1813,TRUE,TRUE,1813,6.340359304,6.335976937,1813,2.045533718,3.231026488,1813,0.999612847,-24.85411306,1813,40.755577,40.75370394,1813,-73.978397,-73.97369467,1813,0.003970812,0.004245896,1813,251.8376298,inf,1813
0,1,20,FALSE,FALSE,8,560411,571723.4572,2253,-73.980042,-73.97432143,2253,40.756538,40.75516503,2253,-73.979866,-73.97872266,2253,40.756088,40.75354286,2253,1421771466,1421771430,2253,661,824.5193076,2253,4,4,2253,31,30.01464714,2253,TRUE,TRUE,2253,6.495265556,6.46571399,2253,1.831614525,2.747645142,2253,-12.73947143,-26.8249171,2253,40.7557735,40.75435394,2253,-73.9802435,-73.97652205,2253,0.003048817,0.003326605,2253,327.9960412,inf,2253
0,1,20,FALSE,FALSE,9,515228,541180.529,2049,-73.981178,-73.97496823,2049,40.756161,40.75468677,2049,-73.981529,-73.98012999,2049,40.754295,40.75284422,2049,1421774972,1421774973,2049,695,847.5939483,2049,4,4,2049,29,29.05514885,2049,TRUE,TRUE,2049,6.54534966,6.509057182,2049,1.835748225,2.768161791,2049,-21.08462366,-28.31241187,2049,40.7547835,40.7537655,2049,-73.981041,-73.97754911,2049,0.002937536,0.003237346,2049,340.4214113,inf,2049
0,1,20,FALSE,FALSE,20,457275,488799.1612,2221,-73.981628,-73.97492374,2221,40.754578,40.74970635,2221,-73.980118,-73.97553371,2221,40.753113,40.75147449,2221,1421814590,1421814599,2221,583,683.7208465,2221,4,4,2221,29,29.49842413,2221,TRUE,TRUE,2221,6.369900983,6.334910583,2221,2.357986512,3.445494395,2221,10.24116934,-13.99651909,2221,40.7523615,40.75059042,2221,-73.9803275,-73.97522872,2221,0.004252099,0.004680873,2221,235.1779709,inf,2221
0,1,20,FALSE,FALSE,21,519635,516532.8715,2225,-73.982765,-73.97618857,2225,40.754391,40.74929949,2225,-73.980087,-73.97506683,2225,40.75174,40.74991814,2225,1421818200,1421818205,2225,583,690.2831461,2225,4,4,2225,30,29.58876404,2225,TRUE,TRUE,2225,6.369900983,6.331639896,2225,2.500496845,3.691297339,2225,13.12308882,-12.14539664,2225,40.7519225,40.74960882,2225,-73.9807015,-73.9756277,2225,0.004462677,0.004950612,2225,224.0807397,inf,2225
0,1,20,FALSE,FALSE,22,543944,533234.4199,1929,-73.98349,-73.97858506,1929,40.752213,40.74914195,1929,-73.98008,-73.97439026,1929,40.751221,40.74969551,1929,1421821701,1421821700,1929,580,673.3504406,1929,4,4,1929,28,27.84914463,1929,TRUE,TRUE,1929,6.364750757,6.31632729,1929,2.496635874,3.606538033,1929,16.77486633,-8.755824068,1929,40.751076,40.74941873,1929,-73.981369,-73.97648766,1929,0.00469723,0.005045478,1929,212.8914086,inf,1929
0,1,20,FALSE,FALSE,23,460415,462462.0778,1337,-73.984062,-73.97354794,1337,40.751343,40.74596159,1337,-73.979599,-73.97266462,1337,40.747864,40.74570501,1337,1421825223,1421825264,1337,569,697.6634256,1337,4,4,1337,27,27.23410621,1337,TRUE,TRUE,1337,6.345636361,6.311310505,1337,2.706331804,3.975839315,1337,19.40481949,-2.602792927,1337,40.7481045,40.7458333,1337,-73.9803315,-73.97310628,1337,0.004896568,0.005418358,1337,204.2246898,inf,1337
0,1,20,FALSE,TRUE,10,509623,537238.0059,1707,-73.979698,-73.97343661,1707,40.757744,40.75589563,1707,-73.981049,-73.97839702,1707,40.756493,40.75438499,1707,1421778589,1421778617,1707,679,821.9888694,1707,4,4,1707,29,29.79027534,1707,TRUE,TRUE,1707,6.522092798,6.466542941,1707,1.845731772,2.828185119,1707,-12.91057582,-28.74971214,1707,40.75622,40.75514031,1707,-73.9803695,-73.97591682,1707,0.003061751,0.003400376,1707,326.6105166,inf,1707
0,1,20,FALSE,TRUE,11,505401,550031.8425,1651,-73.978722,-73.97163876,1651,40.758442,40.7557266,1651,-73.979332,-73.97587492,1651,40.757057,40.75457858,1651,1421782314,1421782249,1651,695,850.2834646,1651,4,4,1651,31,30.31677771,1651,TRUE,TRUE,1651,6.54534966,6.500184732,1651,1.87649281,2.911131009,1651,-12.09597305,-28.29325817,1651,40.757021,40.75515259,1651,-73.978367,-73.97375684,1651,0.003010367,0.00330671,1651,332.1854604,inf,1651
0,1,20,FALSE,TRUE,12,598450,549382.6491,1693,-73.978928,-73.97361502,1693,40.757408,40.75499632,1693,-73.979713,-73.97492576,1693,40.757393,40.75445972,1693,1421785827,1421785828,1693,664,835.4258712,1693,4,4,1693,30,29.96751329,1693,TRUE,TRUE,1693,6.499787041,6.474468121,1693,1.769877783,2.979437749,1693,-3.368179915,-25.07832623,1693,40.756607,40.75472802,1693,-73.9786565,-73.97427039,1693,0.003045033,0.003399003,1693,328.4037124,inf,1693
0,1,20,FALSE,TRUE,13,538422,549712.7676,1644,-73.9802245,-73.97345903,1644,40.756571,40.75327214,1644,-73.9803125,-73.97554861,1644,40.755497,40.75349753,1644,1421789465,1421789431,1644,637,827.8229927,1644,4,4,1644,31,30.0176399,1644,TRUE,TRUE,1644,6.458337055,6.446116256,1644,1.772380437,3.082385433,1644,2.526242285,-17.99438972,1644,40.75563625,40.75338483,1644,-73.979807,-73.97450382,1644,0.003121149,0.003488005,1644,320.3947928,inf,1644
0,1,20,FALSE,TRUE,14,622125.5,617172.6244,1800,-73.9800185,-73.973671,1800,40.757393,40.75429613,1800,-73.979023,-73.97357444,1800,40.7568055,40.7540919,1800,1421792990,1421793011,1800,661,806.8911111,1800,4,4,1800,29,29.69111111,1800,TRUE,TRUE,1800,6.495265556,6.46246281,1800,1.742908827,3.011299399,1800,9.465702419,-14.50457889,1800,40.75602125,40.75419402,1800,-73.9790955,-73.97362272,1800,0.003028498,0.003406675,1800,330.1970009,inf,1800
0,1,20,FALSE,TRUE,15,604031.5,579472.3792,1888,-73.978996,-73.9726325,1888,40.7571715,40.7532505,1888,-73.979107,-73.97447554,1888,40.7566545,40.75448149,1888,1421796600,1421796597,1888,648.5,812.9623941,1888,4,4,1888,29.5,29.45233051,1888,TRUE,TRUE,1888,6.47620254,6.44532637,1888,1.759758868,3.012723524,1888,0.622335614,-18.84589689,1888,40.756217,40.753866,1888,-73.97829425,-73.97355402,1888,0.003008946,0.003385957,1888,332.3423515,inf,1888
0,1,20,FALSE,TRUE,16,539312,564248.3944,1534,-73.978031,-73.96709255,1534,40.7584665,40.75371437,1534,-73.9779585,-73.97193014,1534,40.758314,40.7554482,1534,1421800193,1421800173,1534,629.5,846.7470665,1534,4,4,1534,29,29.05019557,1534,TRUE,TRUE,1534,6.446512841,6.458741943,1534,1.860999315,3.307651491,1534,-6.563608202,-22.11837659,1534,40.7573965,40.75458129,1534,-73.97663325,-73.96951134,1534,0.00327895,0.003616689,1534,304.9758223,inf,1534
0,1,20,FALSE,TRUE,17,558971,538231.8671,1873,-73.97924,-73.97265822,1873,40.758369,40.75513635,1873,-73.979698,-73.97504075,1873,40.756233,40.75477756,1873,1421803965,1421803896,1873,627,787.7949813,1873,4,4,1873,32,31.10571276,1873,TRUE,TRUE,1873,6.442540166,6.421908334,1873,1.826906027,2.871728836,1873,0,-16.04734558,1873,40.7570115,40.75495696,1873,-73.9788285,-73.97384948,1873,0.003206341,0.003477388,1873,311.8820037,inf,1873
0,1,20,FALSE,TRUE,18,543822.5,522998.4086,2428,-73.9810025,-73.97506528,2428,40.7566145,40.75403069,2428,-73.980343,-73.97609089,2428,40.7570745,40.75532412,2428,1421807450,1421807441,2428,638.5,757.7211697,2428,4,4,2428,30,30.17751236,2428,TRUE,TRUE,2428,6.460686315,6.41873831,2428,1.939428626,2.829085812,2428,4.717333843,-17.68102487,2428,40.7561885,40.75467741,2428,-73.97965825,-73.97557809,2428,0.003282311,0.003590079,2428,304.6634208,inf,2428
0,1,20,FALSE,TRUE,19,532439,523720.4766,2289,-73.981598,-73.97693135,2289,40.755711,40.75276897,2289,-73.980179,-73.97656364,2289,40.753994,40.75319037,2289,1421810939,1421810969,2289,601,694.3093054,2289,4,4,2289,28,29.00436872,2289,TRUE,TRUE,2289,6.400257445,6.347354183,2289,2.045984952,3.001456726,2289,11.49138811,-13.95313405,2289,40.7536965,40.75297967,2289,-73.980297,-73.97674749,2289,0.003707675,0.004061506,2289,269.7107665,inf,2289
0,1,20,TRUE,FALSE,0,643088.5,600584.8182,638,-73.98299,-73.96630092,638,40.7453475,40.74254031,638,-73.977436,-73.96665673,638,40.7492105,40.74946798,638,1421742431,1421742481,638,554,694.7037618,638,4,4,638,27,27.5,638,TRUE,TRUE,638,6.31896649,6.27341866,638,3.078435138,4.732413453,638,22.25860837,7.500695784,638,40.74582575,40.74600414,638,-73.977106,-73.96647882,638,0.005684797,0.006221933,638,175.9081453,inf,638
0,1,20,TRUE,FALSE,1,823245,637323.5949,353,-73.985992,-73.97757847,353,40.743347,40.74229276,353,-73.976334,-73.96429762,353,40.746338,40.74500147,353,1421745828,1421745914,353,542,661.9121813,353,4,4,353,23,24.75354108,353,TRUE,TRUE,353,6.29710932,6.208897681,353,3.00367395,4.327164823,353,31.01141329,23.21706128,353,40.744579,40.74364712,353,-73.978706,-73.97093805,353,0.005890301,0.006179632,353,169.7706055,inf,353
0,1,20,TRUE,FALSE,2,651816.5,661429.6681,238,-73.9874115,-73.97767243,238,40.7426355,40.74195904,238,-73.9720805,-73.96385015,238,40.745884,40.74730485,238,1421749570,1421749684,238,540,665.8067227,238,4,4,238,26,27.55042017,238,TRUE,TRUE,238,6.29341757,6.239386593,238,2.8843554,4.32106398,238,28.82817965,29.43739675,238,40.74343225,40.74463195,238,-73.976244,-73.97076129,238,0.00588097,0.006010903,238,170.039991,inf,238
0,1,20,TRUE,FALSE,3,337446.5,356155.8944,142,-73.984657,-73.97846853,142,40.743061,40.74576079,142,-73.962383,-73.95334813,142,40.747244,40.74585439,142,1421753280,1421753315,142,587,676.0492958,142,4,4,142,27.5,28.04225352,142,TRUE,TRUE,142,6.376634385,6.212792677,142,3.809650814,5.028507111,142,29.04948434,16.48809806,142,40.74640475,40.74580759,142,-73.97180925,-73.96590833,142,0.006308803,0.00667286,142,158.5137934,inf,142
0,1,20,TRUE,FALSE,4,645795,675872.0169,177,-73.983452,-73.97001437,177,40.750225,40.74880217,177,-73.971924,-73.95521795,177,40.751633,40.74773085,177,1421757225,1421757164,177,659,736.3954802,177,4,4,177,33,32.24858757,177,TRUE,TRUE,177,6.492239835,6.346737809,177,4.053664456,5.475415725,177,26.7746047,10.71025175,177,40.7509535,40.74826651,177,-73.9707455,-73.96261616,177,0.006603923,0.006938559,177,151.4251427,inf,177
0,1,20,TRUE,FALSE,5,762863,586011.0388,361,-73.977791,-73.95534489,361,40.752628,40.74379523,361,-73.976929,-73.95649265,361,40.755447,40.74741356,361,1421761102,1421760925,361,468,706.465374,361,4,4,361,38,34.90858726,361,TRUE,TRUE,361,6.150602768,6.215018877,361,2.714542189,5.966676206,361,-12.92095786,-16.55689991,361,40.752283,40.74560439,361,-73.973404,-73.95591877,361,0.006746174,0.00713581,361,148.2321611,inf,361
0,1,20,TRUE,FALSE,6,517941.5,549378.4401,1136,-73.98238,-73.97334451,1136,40.752314,40.7510075,1136,-73.9789775,-73.97145608,1136,40.7564335,40.75201953,1136,1421764749,1421764575,1136,472,613.840669,1136,4,4,1136,39,35.76496479,1136,TRUE,TRUE,1136,6.159095388,6.13598005,1136,2.168767467,3.60688805,1136,3.577783881,-21.23779693,1136,40.75362975,40.75151351,1136,-73.98113475,-73.9724003,1136,0.005156429,0.005420341,1136,193.9326581,inf,1136
0,1,27,FALSE,FALSE,7,336121,417778.4815,27,-73.974228,-73.966427,27,40.761337,40.75738189,27,-73.976768,-73.97555793,27,40.756516,40.75543004,27,1422372895,1422372858,27,738,718.037037,27,5,5,27,34,33.81481481,27,TRUE,TRUE,27,6.605297921,6.407576414,27,3.93632441,4.063582107,27,-110.434906,-65.73500392,27,40.758242,40.75640596,27,-73.9767035,-73.97099246,27,0.005233487,0.005821774,27,191.0771738,192.9447693,27
0,1,27,FALSE,FALSE,8,786999.5,617632.8068,88,-73.964573,-73.95609803,88,40.7602805,40.76218605,88,-73.980278,-73.96681389,88,40.7562865,40.75715657,88,1422376583,1422376411,88,786.5,908.6363636,88,5,5,88,36,33.05681818,88,TRUE,TRUE,88,6.668338833,6.602383567,88,4.299424466,5.142663476,88,-99.98708123,-63.76624208,88,40.757437,40.75967131,88,-73.9700185,-73.96145596,88,0.005271372,0.005521854,88,189.7163354,261.8545098,88
0,1,27,FALSE,FALSE,9,776071,743087.7887,213,-73.978668,-73.9738146,213,40.758617,40.75666837,213,-73.978607,-73.9756331,213,40.755714,40.7545879,213,1422380096,1422379989,213,462,543.5774648,213,5,5,213,34,32.61032864,213,TRUE,TRUE,213,6.137727054,6.092632946,213,1.894755614,2.757215837,213,-17.50155349,-33.742731,213,40.7561895,40.75562813,213,-73.9776535,-73.97472385,213,0.004704376,0.004928745,213,212.5680647,543.9084805,213
0,1,27,FALSE,FALSE,20,584232.5,563134.7491,1088,-73.9813765,-73.97312962,1088,40.753525,40.74994282,1088,-73.980236,-73.9744294,1088,40.752655,40.75285822,1088,1422419475,1422419415,1088,431.5,541.7913603,1088,5,5,1088,31,29.73988971,1088,TRUE,TRUE,1088,6.069581658,6.07667759,1088,1.981448152,2.966591245,1088,5.935659073,-17.26335037,1088,40.75231,40.75140052,1088,-73.980816,-73.97377951,1088,0.004723165,0.005216551,1088,211.7224581,inf,1088
0,1,27,FALSE,FALSE,21,729648,695465.6267,1085,-73.98243,-73.97368653,1085,40.756271,40.75015231,1085,-73.980148,-73.97542017,1085,40.752155,40.75108123,1085,1422422993,1422422989,1085,481,582.0331797,1085,5,5,1085,29,29.32165899,1085,TRUE,TRUE,1085,6.177944114,6.157615592,1085,2.153949747,3.257793736,1085,13.4505722,-13.46886144,1085,40.752371,40.75061677,1085,-73.980423,-73.97455335,1085,0.004873209,0.00519979,1085,205.203611,inf,1085
0,1,27,FALSE,FALSE,22,603048.5,589836.4224,1044,-73.983612,-73.97651522,1044,40.7527865,40.74873918,1044,-73.980297,-73.97464658,1044,40.751646,40.75128937,1044,1422426492,1422426504,1044,487.5,582.8390805,1044,5,5,1044,28,27.91091954,1044,TRUE,TRUE,1044,6.191338948,6.168657244,1044,2.249891659,3.220013984,1044,11.63419153,-7.987740699,1044,40.75096,40.75001427,1044,-73.9812315,-73.9755809,1044,0.004834489,0.005208237,1044,206.8473436,inf,1044
0,1,27,FALSE,FALSE,23,538158,513043.8135,783,-73.982872,-73.97267092,783,40.752224,40.74840452,783,-73.978447,-73.97024482,783,40.749813,40.74920139,783,1422429961,1422430041,783,509,606.3473819,783,5,5,783,26,26.87228608,783,TRUE,TRUE,783,6.234410726,6.185760837,783,2.340111871,3.69860363,783,20.61734543,-1.610970423,783,40.749857,40.74880296,783,-73.979263,-73.97145787,783,0.005195037,0.00561171,783,192.4914044,inf,783
0,1,27,FALSE,TRUE,10,785591.5,637767.0744,336,-73.979458,-73.9762604,336,40.759319,40.75684695,336,-73.980316,-73.97705331,336,40.756742,40.75430207,336,1422383609,1422383497,336,478,527.797619,336,5,5,336,33,31.1547619,336,TRUE,TRUE,336,6.171700597,6.080867845,336,2.047563047,2.534640662,336,-28.1307452,-39.03766036,336,40.756814,40.75557451,336,-73.979349,-73.97665686,336,0.004470065,0.004940449,336,223.7106521,314.5662057,336
0,1,27,FALSE,TRUE,11,855868.5,661226.5,428,-73.9791525,-73.97614104,428,40.7606185,40.75718692,428,-73.9764175,-73.97526779,428,40.759226,40.75796135,428,1422387295,1422387176,428,388.5,457.1168224,428,5,5,428,34,32.43224299,428,TRUE,TRUE,428,5.964863041,5.945439925,428,1.727035921,2.323651747,428,3.749163378,-19.55848771,428,40.75959975,40.75757413,428,-73.97668625,-73.97570441,428,0.004700084,0.005078796,428,212.7621826,inf,428
0,1,27,FALSE,TRUE,12,752168,716795.412,483,-73.97496,-73.9739576,483,40.762451,40.76035873,483,-73.976349,-73.97371375,483,40.761227,40.75753087,483,1422390682,1422390676,483,393,464.7846791,483,5,5,483,31,30.79710145,483,TRUE,TRUE,483,5.976350909,5.94263185,483,1.710436976,2.294365201,483,-6.473190813,-25.19674947,483,40.7609235,40.7589448,483,-73.9747885,-73.97383568,483,0.004583978,0.004958055,483,218.1511244,inf,483
0,1,27,FALSE,TRUE,13,817229,659894.7052,563,-73.978981,-73.97759987,563,40.761391,40.75813757,563,-73.977707,-73.97637976,563,40.761562,40.75914429,563,1422394286,1422394250,563,366,426.5239787,563,5,5,563,31,30.34813499,563,TRUE,TRUE,563,5.905361848,5.875761004,563,1.602364808,2.103378278,563,1.805029205,-22.06906694,563,40.7605955,40.75864093,563,-73.97847,-73.97698982,563,0.004666402,0.005165903,563,214.297855,inf,563
0,1,27,FALSE,TRUE,14,697561.5,647345.5213,658,-73.978603,-73.97621801,658,40.7614785,40.75901589,658,-73.9780045,-73.97636301,658,40.760214,40.75766831,658,1422397894,1422397882,658,372.5,447.9316109,658,5,5,658,31,30.86778116,658,TRUE,TRUE,658,5.922917109,5.911006785,658,1.671354706,2.239072758,658,-16.15916846,-30.38021784,658,40.75972075,40.7583421,658,-73.97792425,-73.97629051,658,0.00468242,0.005008285,658,213.5647876,inf,658
0,1,27,FALSE,TRUE,15,563563,493597.4096,747,-73.977432,-73.97587914,747,40.761776,40.75906719,747,-73.978111,-73.97644428,747,40.759972,40.75863159,747,1422401445,1422401441,747,378,482.0053548,747,5,5,747,30,30.19410977,747,TRUE,TRUE,747,5.937536205,5.920442003,747,1.632727708,2.098223691,747,-5.138879261,-23.6059294,747,40.7601185,40.75884939,747,-73.9769135,-73.97616171,747,0.0044788,0.00485544,747,223.2741099,inf,747
0,1,27,FALSE,TRUE,16,231698,407211.509,837,-73.979347,-73.97790213,837,40.758427,40.75644473,837,-73.980377,-73.97680832,837,40.759422,40.75683505,837,1422405172,1422405088,837,394,455.0908005,837,5,5,837,32,30.97610514,837,TRUE,TRUE,837,5.978885765,5.96505453,837,1.72434622,2.235560867,837,2.101985155,-19.54430679,837,40.75849,40.75663989,837,-73.9794005,-73.97735523,837,0.004530151,0.004890395,837,220.7431913,inf,837
0,1,27,FALSE,TRUE,17,425425.5,476527.9392,1036,-73.97818,-73.97711666,1036,40.758814,40.75675211,1036,-73.978184,-73.97582442,1036,40.7605805,40.75734834,1036,1422408752,1422408689,1036,419.5,485.4073359,1036,5,5,1036,32,30.98938224,1036,TRUE,TRUE,1036,6.041443772,6.017809921,1036,1.724202199,2.289805103,1036,3.935102497,-19.68449502,1036,40.75886525,40.75705023,1036,-73.97742075,-73.97647054,1036,0.004409096,0.004702542,1036,226.803863,inf,1036
0,1,27,FALSE,TRUE,18,373831,436157.2574,1325,-73.979691,-73.97748685,1325,40.758049,40.75577503,1325,-73.98156,-73.97651527,1325,40.758118,40.75545541,1325,1422412193,1422412196,1325,427,499.3449057,1325,5,5,1325,29,29.42792453,1325,TRUE,TRUE,1325,6.059123196,6.033589954,1325,1.78491928,2.456529007,1325,-1.554193649,-26.42479982,1325,40.7570975,40.75561522,1325,-73.980137,-73.97700106,1325,0.004407091,0.004756792,1325,226.9070524,inf,1325
0,1,27,FALSE,TRUE,19,751530,678148.9595,1161,-73.981514,-73.97777227,1161,40.755566,40.75227244,1161,-73.980621,-73.97708709,1161,40.754204,40.75266975,1161,1422415769,1422415769,1161,415,491.4513351,1161,5,5,1161,29,28.99569337,1161,TRUE,TRUE,1161,6.03068526,6.020752196,1161,1.809354571,2.465274321,1161,3.945816478,-18.24571021,1161,40.753807,40.7524711,1161,-73.980816,-73.97742968,1161,0.004540035,0.004822372,1161,220.26261,inf,1161
0,1,27,TRUE,FALSE,0,284258,210839.8889,9,-73.982925,-73.96843211,9,40.744698,40.74887822,9,-73.947929,-73.94946378,9,40.748585,40.76093489,9,1422346751,1422346968,9,869,730.1111111,9,5,5,9,19,22.33333333,9,TRUE,TRUE,9,6.768493212,6.16168607,9,2.318768141,3.064476633,9,51.92998138,71.48133193,9,40.747677,40.75490656,9,-73.965427,-73.95894794,9,0.004231267,0.004660736,9,236.3358201,279.5319746,9
0,1,27,TRUE,FALSE,1,297081.5,297081.5,2,-73.92495,-73.92495,2,40.796322,40.796322,2,-73.9353405,-73.9353405,2,40.7798825,40.7798825,2,1422351764,1422351764,2,707.5,707.5,2,5,5,2,42.5,42.5,2,TRUE,TRUE,2,6.562599676,6.562599676,2,4.516948659,4.516948659,2,71.08774102,71.08774102,2,40.78810225,40.78810225,2,-73.93014525,-73.93014525,2,0.006463003,0.006463003,2,178.6965365,178.6965365,2
0,1,27,TRUE,FALSE,2,298670.5,241331.5,6,-73.984085,-73.96241383,6,40.742603,40.74089983,6,-73.966961,-73.9631435,6,40.747057,40.75128883,6,1422353941,1422353946,6,930,891.3333333,6,5,5,6,18.5,18.66666667,6,TRUE,TRUE,6,6.770855833,6.565625705,6,1.382336104,3.171790461,6,13.50494302,-27.52889439,6,40.74483,40.74609433,6,-73.97634125,-73.96277867,6,0.003619783,0.00380802,6,278.873128,394.8128228,6
0,1,27,TRUE,FALSE,3,302001,243552,3,-73.988197,-73.981842,3,40.764633,40.76142367,3,-73.948532,-73.95591467,3,40.819302,40.80744167,3,1422357543,1422357932,3,1557,1409.666667,3,5,5,3,19,25,3,TRUE,TRUE,3,7.351158226,6.949128195,3,2.757229297,5.703850409,3,-0.599708737,9.11983201,3,40.7693575,40.78443267,3,-73.969879,-73.96887833,3,0.003435335,0.003609604,3,291.0923914,344.5476238,3
0,1,27,TRUE,FALSE,4,130790,199880.4,5,-73.969749,-73.9628174,5,40.789906,40.7823876,5,-73.954407,-73.9452286,5,40.773018,40.781038,5,1422361166,1422361822,5,557,828.4,5,5,5,5,19,29.8,5,TRUE,TRUE,5,6.324358962,6.603481623,5,3.846042766,4.494718806,5,24.67341372,-15.86110387,5,40.781462,40.7817128,5,-73.9717025,-73.954023,5,0.006889378,0.00575571,5,145.1509926,191.8195408,5
0,1,27,TRUE,FALSE,5,130792,404817,3,-73.973251,-73.96407067,3,40.759243,40.75525533,3,-73.949883,-73.96368167,3,40.739426,40.755061,3,1422365552,1422365203,3,737,774.3333333,3,5,5,3,32,26.33333333,3,TRUE,TRUE,3,6.603943825,6.645258964,3,4.484855589,4.890309732,3,-138.6095682,-91.32235453,3,40.7493345,40.75515817,3,-73.953327,-73.96387617,3,0.004923003,0.006549154,3,203.1280566,182.3966515,3
0,1,27,TRUE,FALSE,6,955603.5,798452.875,16,-73.983406,-73.96367113,16,40.743908,40.74364544,16,-73.981186,-73.98601494,16,40.754932,40.73816681,16,1422370158,1422369512,16,683,2430.5625,16,5,5,16,49,38,16,TRUE,TRUE,16,6.527289531,6.792531308,16,3.658299794,4.648146097,16,-130.0944186,-90.25934898,16,40.74508975,40.74090613,16,-73.988634,-73.97484303,16,0.004837552,0.004814613,16,207.0797799,310.1662361,16
0,1,34,FALSE,FALSE,7,1719718,1725987.117,1785,-73.976852,-73.97036637,1785,40.757122,40.75473969,1785,-73.976028,-73.97091057,1785,40.758121,40.75561543,1785,1422977517,1422977484,1785,615,795.2453782,1785,6,6,1785,31,30.90812325,1785,TRUE,TRUE,1785,6.423246964,6.393642039,1785,2.043311237,3.179241913,1785,-1.825305943,-22.66285624,1785,40.756979,40.75517756,1785,-73.9756965,-73.97063847,1785,0.003646749,0.003933641,1785,274.2168208,inf,1785
